what,kind,bundleId,bundleVersion,description,time
closed,editor,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1289751013831
closed,editor,com.android.ide.eclipse.adt,0.9.9.v201009221407-60953,"com.android.ide.eclipse.editors.resources.ResourcesEditor",1289751016767
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1289751019361
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1289751019797
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1289751019966
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1289751020068
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1289751032854
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1289751034030
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1289751036190
activated,editor,com.android.ide.eclipse.adt,0.9.9.v201009221407-60953,"com.android.ide.eclipse.editors.resources.ResourcesEditor",1289751039778
activated,editor,com.android.ide.eclipse.adt,0.9.9.v201009221407-60953,"com.android.ide.eclipse.editors.xml.XmlEditor",1289751042055
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1289751046465
activated,editor,com.android.ide.eclipse.adt,0.9.9.v201009221407-60953,"com.android.ide.eclipse.editors.xml.XmlEditor",1289751056184
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1289751056185
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1289751058099
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1289751166645
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1289751172998
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.DebugLast",1289751174763
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1289751175095
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1289751175643
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1289751175910
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1289751189912
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1289751203705
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1289751205712
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1289751208664
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1289751208851
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.DebugLast",1289751300324
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1289751300919
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1289751303728
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1289751304662
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1289751306046
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1289751345375
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1289751347574
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1289751511288
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.DebugLast",1289751514728
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1289751515067
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1289751517884
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.DebugLast",1289751527352
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1289751527982
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1289751529274
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1289751530195
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1289751538653
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1289751561537
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1289751566225
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1289751580866
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1289751585619
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1289751585786
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1289751585882
